loan_id,reporting_date,product_type,origination_date,original_amount,outstanding_balance,credit_score_origination,credit_score_current,days_past_due,interest_rate,industry_sector,geography,pd_12m,pd_lifetime,lgd,ifrs9_stage,ecl_amount,ecl_rate
LN0000388,2024-12-31,Mortgage,2021-04-03,484063.35,125562.38,797,836,0,4.32,N/A,West,0.0035,0.0105,0.1751,1,76.95,0.0613
LN0000389,2024-12-31,Auto Loan,2021-06-20,39845.28,10591.67,731,735,0,6.14,N/A,North,0.009,0.027,0.2991,1,28.51,0.2692
LN0000390,2024-12-31,Credit Card,2020-01-19,9202.77,2515.06,586,559,0,19.07,N/A,West,0.15,0.45,0.6343,2,717.89,28.5437
LN0000391,2024-12-31,SME Loan,2022-01-25,172903.92,68616.9,626,654,0,8.45,Services,South,0.0325,0.0975,0.408,2,2729.58,3.978
LN0000392,2024-12-31,Personal Loan,2020-08-12,45977.48,13666.79,780,743,30,9.25,N/A,North,0.024,0.072,0.6221,2,612.15,4.4791
LN0000393,2024-12-31,Personal Loan,2020-03-10,18680.48,5598.03,635,673,0,9.62,N/A,Central,0.03,0.09,0.52,1,87.33,1.56
LN0000394,2024-12-31,Auto Loan,2021-08-31,27928.67,8975.0,770,800,90,6.35,N/A,North,0.018,0.054,0.3825,2,185.38,2.0655
LN0000395,2024-12-31,Mortgage,2020-11-20,318527.21,81309.61,718,760,0,5.04,N/A,North,0.0035,0.0105,0.2697,1,76.75,0.0944
LN0000396,2024-12-31,Credit Card,2021-03-21,9152.06,2353.42,684,679,60,18.23,N/A,East,0.15,0.45,0.7021,2,743.55,31.5944
LN0000397,2024-12-31,Credit Card,2021-12-09,3328.62,1099.92,624,609,0,18.79,N/A,North,0.075,0.225,0.7443,2,184.2,16.7467
LN0000398,2024-12-31,Personal Loan,2022-08-17,9035.05,4225.76,672,675,0,9.5,N/A,North,0.03,0.09,0.579,1,73.4,1.737
LN0000399,2024-12-31,Auto Loan,2021-10-07,26276.12,8805.54,695,693,0,6.65,N/A,East,0.0225,0.0675,0.3987,1,78.99,0.897
LN0000400,2024-12-31,Auto Loan,2022-05-24,12812.38,5938.86,763,743,0,6.02,N/A,West,0.009,0.027,0.3803,1,20.33,0.3423
LN0000401,2024-12-31,Mortgage,2020-05-07,287517.56,75734.29,609,593,30,4.73,N/A,West,0.14,0.42,0.2521,2,8018.9,10.5882
LN0000402,2024-12-31,Credit Card,2022-01-24,1913.97,729.93,659,648,0,18.38,N/A,North,0.075,0.225,0.7223,2,118.63,16.2522
LN0000403,2024-12-31,Personal Loan,2021-01-29,13791.88,4086.28,684,648,0,9.31,N/A,Central,0.06,0.18,0.5465,2,401.97,9.8371
LN0000404,2024-12-31,Credit Card,2020-01-24,7575.27,2089.78,733,753,0,18.41,N/A,Central,0.0075,0.0225,0.6222,1,9.75,0.4666
LN0000405,2024-12-31,Mortgage,2020-07-11,211411.5,54895.0,607,606,0,5.13,N/A,South,0.035,0.105,0.2892,2,1666.94,3.0366
LN0000406,2024-12-31,Credit Card,2020-12-20,11368.0,3133.04,575,565,0,18.66,N/A,East,0.15,0.45,0.6622,2,933.61,29.7989
LN0000407,2024-12-31,Personal Loan,2023-06-09,5561.92,3441.99,734,701,0,9.04,N/A,East,0.012,0.036,0.6395,1,26.41,0.7673
LN0000408,2024-12-31,Mortgage,2023-08-04,486810.56,325512.26,559,524,0,5.2,N/A,West,0.07,0.21,0.1886,2,12892.24,3.9606
LN0000409,2024-12-31,Credit Card,2022-03-05,6888.22,2691.51,783,841,0,17.43,N/A,Central,0.0075,0.0225,0.6613,1,13.35,0.496
LN0000410,2024-12-31,Mortgage,2022-07-23,113775.6,48933.78,668,649,30,4.53,N/A,Central,0.07,0.21,0.2182,2,2242.24,4.5822
LN0000411,2024-12-31,Mortgage,2023-07-21,1040692.74,734183.1,556,575,0,5.29,N/A,East,0.07,0.21,0.2527,2,38960.89,5.3067
LN0000412,2024-12-31,SME Loan,2021-06-29,94407.74,26383.12,642,646,0,7.55,Manufacturing,North,0.065,0.195,0.4651,2,2392.8,9.0694
LN0000413,2024-12-31,SME Loan,2020-10-20,53410.42,14758.01,710,627,0,7.42,Healthcare,South,0.065,0.195,0.421,2,1211.56,8.2095
LN0000414,2024-12-31,Personal Loan,2021-03-28,5743.06,1711.19,637,691,0,9.85,N/A,South,0.03,0.09,0.5765,1,29.6,1.7298
LN0000415,2024-12-31,Auto Loan,2023-11-26,27227.77,18482.47,682,702,0,6.58,N/A,East,0.009,0.027,0.3008,1,50.04,0.2707
LN0000416,2024-12-31,Personal Loan,2023-02-03,12376.51,6661.72,739,716,0,8.66,N/A,Central,0.012,0.036,0.5132,1,41.03,0.6159
LN0000417,2024-12-31,Mortgage,2022-11-25,282468.63,157437.32,664,663,30,5.38,N/A,South,0.035,0.105,0.2056,2,3398.76,2.1588
LN0000418,2024-12-31,Mortgage,2022-11-14,231214.68,116723.0,605,571,0,5.35,N/A,East,0.07,0.21,0.2233,2,5473.49,4.6893
LN0000419,2024-12-31,Auto Loan,2023-11-18,38303.25,28708.47,656,711,0,6.53,N/A,South,0.009,0.027,0.3214,1,83.04,0.2893
LN0000420,2024-12-31,Auto Loan,2020-02-06,25462.14,6803.97,793,766,0,5.85,N/A,Central,0.0045,0.0135,0.374,1,11.45,0.1683
LN0000421,2024-12-31,Auto Loan,2023-06-10,13711.83,8010.93,815,799,0,6.29,N/A,Central,0.0045,0.0135,0.3794,1,13.68,0.1708
LN0000422,2024-12-31,Auto Loan,2023-11-01,28008.28,19830.74,518,497,90,7.7,N/A,Central,0.36,1.0,0.3727,2,7390.92,37.27
LN0000423,2024-12-31,Mortgage,2022-11-08,82146.64,40780.1,767,770,90,3.98,N/A,South,0.014,0.042,0.2294,2,392.91,0.9635
LN0000424,2024-12-31,Personal Loan,2021-08-17,16518.93,5023.3,700,741,0,8.97,N/A,South,0.012,0.036,0.6387,1,38.5,0.7664
LN0000425,2024-12-31,Mortgage,2021-10-04,164448.03,53248.9,754,808,0,4.91,N/A,South,0.0035,0.0105,0.2604,1,48.53,0.0911
LN0000426,2024-12-31,Personal Loan,2023-12-14,14735.52,11467.2,636,624,0,9.64,N/A,West,0.06,0.18,0.6477,2,1336.91,11.6586
LN0000427,2024-12-31,Personal Loan,2023-01-02,29391.04,16918.41,539,550,0,10.0,N/A,North,0.12,0.36,0.6585,2,4010.68,23.706
LN0000428,2024-12-31,Credit Card,2020-05-18,3058.33,804.75,727,729,0,17.87,N/A,Central,0.015,0.045,0.7068,1,8.53,1.06
LN0000429,2024-12-31,Personal Loan,2021-03-07,25254.35,7349.2,605,575,0,9.36,N/A,Central,0.12,0.36,0.6094,2,1612.3,21.9384
LN0000430,2024-12-31,Mortgage,2022-10-31,216058.66,114490.76,569,642,0,5.31,N/A,North,0.035,0.105,0.2503,2,3008.99,2.6282
LN0000431,2024-12-31,Mortgage,2020-11-17,644736.77,183816.27,575,615,0,5.8,N/A,South,0.035,0.105,0.2248,2,4338.8,2.3604
LN0000432,2024-12-31,Auto Loan,2022-06-01,25692.1,11910.61,728,734,0,6.16,N/A,West,0.009,0.027,0.3061,1,32.81,0.2755
LN0000433,2024-12-31,Auto Loan,2022-07-05,21243.43,9832.23,691,739,0,7.29,N/A,North,0.009,0.027,0.2587,1,22.89,0.2328
LN0000434,2024-12-31,Mortgage,2023-02-11,378366.74,214830.22,743,779,0,4.24,N/A,North,0.0035,0.0105,0.1746,1,131.28,0.0611
LN0000435,2024-12-31,Mortgage,2023-11-08,215799.53,156542.2,734,736,0,4.49,N/A,East,0.007,0.021,0.1946,1,213.24,0.1362
LN0000436,2024-12-31,Auto Loan,2021-11-15,21235.3,6945.22,646,656,0,6.56,N/A,Central,0.0225,0.0675,0.2861,1,44.71,0.6438
LN0000437,2024-12-31,Mortgage,2021-04-15,211309.69,55620.28,674,720,0,4.96,N/A,Central,0.007,0.021,0.2027,1,78.92,0.1419
LN0000438,2024-12-31,Credit Card,2023-11-21,4806.37,3508.19,639,611,0,18.54,N/A,North,0.075,0.225,0.6625,2,522.94,14.9063
LN0000439,2024-12-31,Auto Loan,2020-05-21,50862.04,13505.05,663,713,0,7.1,N/A,Central,0.009,0.027,0.3363,1,40.88,0.3027
LN0000440,2024-12-31,Mortgage,2023-05-16,102023.26,58872.79,603,596,0,5.28,N/A,East,0.07,0.21,0.2562,2,3167.47,5.3802
LN0000441,2024-12-31,Mortgage,2022-10-06,271451.92,126018.8,711,757,0,4.59,N/A,North,0.0035,0.0105,0.283,1,124.82,0.099
LN0000442,2024-12-31,SME Loan,2022-12-04,152883.66,83302.94,766,766,0,7.66,Retail,East,0.0065,0.0195,0.4975,1,269.38,0.3234
LN0000443,2024-12-31,Personal Loan,2020-03-21,15003.96,4070.52,615,625,0,9.2,N/A,Central,0.06,0.18,0.6912,2,506.44,12.4417
LN0000444,2024-12-31,Personal Loan,2020-11-06,29316.89,8468.3,783,781,0,8.88,N/A,South,0.006,0.018,0.6872,1,34.92,0.4124
LN0000445,2024-12-31,Credit Card,2022-02-10,4735.43,1776.25,689,673,0,17.92,N/A,South,0.0375,0.1125,0.7178,2,143.44,8.0754
LN0000446,2024-12-31,Credit Card,2020-02-03,4481.55,1240.81,699,691,0,18.19,N/A,West,0.0375,0.1125,0.6486,2,90.54,7.2968
LN0000447,2024-12-31,SME Loan,2022-12-06,149437.08,78965.0,544,585,0,8.82,Technology,North,0.13,0.39,0.5093,2,15684.58,19.8627
LN0000448,2024-12-31,Auto Loan,2020-09-02,30937.54,8794.8,535,466,0,7.22,N/A,West,0.09,0.27,0.3325,2,789.55,8.9775
LN0000449,2024-12-31,Personal Loan,2022-05-08,10569.79,4413.74,692,654,0,9.73,N/A,West,0.03,0.09,0.6737,1,89.21,2.0212
LN0000450,2024-12-31,Mortgage,2021-08-04,347344.38,106515.79,743,721,0,4.92,N/A,West,0.007,0.021,0.2757,1,205.56,0.193
LN0000451,2024-12-31,Auto Loan,2020-12-26,22902.21,6804.86,626,594,30,7.03,N/A,North,0.18,0.54,0.2501,2,919.02,13.5053
LN0000452,2024-12-31,Personal Loan,2023-10-09,9258.47,6790.59,814,850,0,8.19,N/A,West,0.006,0.018,0.6262,1,25.51,0.3757
LN0000453,2024-12-31,Personal Loan,2021-02-12,9732.28,2884.78,739,777,0,9.35,N/A,South,0.006,0.018,0.5645,1,9.77,0.3387
LN0000454,2024-12-31,Credit Card,2023-11-14,9667.59,6833.88,607,625,90,19.09,N/A,North,0.3,0.9,0.6034,2,3711.21,54.306
LN0000455,2024-12-31,Mortgage,2020-10-20,53610.05,14964.68,682,663,0,4.51,N/A,Central,0.0175,0.0525,0.2543,1,66.6,0.445
LN0000456,2024-12-31,Personal Loan,2023-10-25,16938.75,12366.38,850,850,0,8.92,N/A,West,0.006,0.018,0.5937,1,44.05,0.3562
LN0000457,2024-12-31,Mortgage,2021-01-15,272975.11,78160.03,581,533,0,5.76,N/A,North,0.07,0.21,0.2847,2,4672.95,5.9787
LN0000458,2024-12-31,Personal Loan,2022-02-04,4873.06,1967.86,722,787,0,9.11,N/A,North,0.006,0.018,0.508,1,6.0,0.3049
LN0000459,2024-12-31,Mortgage,2022-09-10,313283.37,159475.04,654,634,0,5.28,N/A,South,0.035,0.105,0.1803,2,3019.1,1.8931
LN0000460,2024-12-31,Mortgage,2021-10-04,340399.77,116455.4,737,729,30,4.51,N/A,Central,0.014,0.042,0.2491,2,1218.38,1.0462
LN0000461,2024-12-31,Mortgage,2020-05-22,360345.88,97539.42,781,769,0,4.41,N/A,Central,0.0035,0.0105,0.2588,1,88.35,0.0906
LN0000462,2024-12-31,Auto Loan,2020-09-24,10293.51,3010.7,649,617,0,6.82,N/A,South,0.045,0.135,0.3522,2,143.15,4.7547
LN0000463,2024-12-31,Auto Loan,2023-08-08,51356.96,35109.26,770,827,60,6.06,N/A,East,0.018,0.054,0.3426,2,649.54,1.8501
LN0000464,2024-12-31,Personal Loan,2020-05-12,8581.45,2455.26,850,850,0,8.75,N/A,South,0.006,0.018,0.6305,1,9.29,0.3784
LN0000465,2024-12-31,SME Loan,2021-03-22,159627.37,43045.53,685,722,0,7.32,Retail,West,0.013,0.039,0.5189,1,290.37,0.6746
LN0000466,2024-12-31,Personal Loan,2022-05-03,20840.31,9267.04,743,706,0,9.12,N/A,North,0.012,0.036,0.5952,1,66.19,0.7143
LN0000467,2024-12-31,Mortgage,2022-10-13,173104.62,93784.8,633,638,0,5.45,N/A,South,0.035,0.105,0.1956,2,1926.15,2.0538
LN0000468,2024-12-31,Credit Card,2023-05-26,6837.86,4074.53,682,697,0,18.06,N/A,East,0.0375,0.1125,0.7232,2,331.5,8.1359
LN0000469,2024-12-31,Mortgage,2020-03-01,221295.32,62659.19,666,674,0,4.75,N/A,Central,0.0175,0.0525,0.2179,1,238.94,0.3813
LN0000470,2024-12-31,SME Loan,2020-06-21,23156.62,6313.56,744,709,0,7.62,Technology,East,0.013,0.039,0.4491,1,36.86,0.5838
LN0000471,2024-12-31,Mortgage,2023-09-29,481119.5,357872.08,776,809,0,4.11,N/A,Central,0.0035,0.0105,0.2639,1,330.55,0.0924
LN0000472,2024-12-31,SME Loan,2023-04-15,57381.0,34499.45,671,675,0,8.24,Healthcare,Central,0.0325,0.0975,0.4322,2,1453.79,4.214
LN0000473,2024-12-31,Mortgage,2021-07-19,175037.11,46432.86,803,774,0,4.1,N/A,West,0.0035,0.0105,0.2923,1,47.5,0.1023
LN0000474,2024-12-31,Credit Card,2021-01-02,4017.71,1093.55,802,747,0,17.82,N/A,South,0.015,0.045,0.6778,1,11.12,1.0169
LN0000475,2024-12-31,Personal Loan,2023-05-28,15730.27,10083.17,748,766,0,8.74,N/A,West,0.006,0.018,0.6467,1,39.12,0.388
LN0000476,2024-12-31,SME Loan,2023-10-02,94836.6,60997.83,639,712,0,7.6,Services,North,0.013,0.039,0.5082,1,402.99,0.6607
LN0000477,2024-12-31,Mortgage,2023-08-28,352932.98,241399.74,631,601,60,4.77,N/A,South,0.14,0.42,0.1778,2,18026.77,7.4676
LN0000478,2024-12-31,Personal Loan,2023-10-14,5980.78,4459.04,615,620,0,9.22,N/A,West,0.06,0.18,0.6698,2,537.6,12.0564
LN0000479,2024-12-31,SME Loan,2020-07-19,58707.9,17217.05,756,789,0,7.44,Retail,Central,0.0065,0.0195,0.5783,1,64.72,0.3759
LN0000480,2024-12-31,Personal Loan,2021-04-24,12461.53,3215.64,583,545,0,9.92,N/A,South,0.12,0.36,0.5861,2,678.49,21.0997
LN0000481,2024-12-31,Auto Loan,2020-03-07,63522.85,19037.96,734,720,0,6.12,N/A,East,0.009,0.027,0.3236,1,55.45,0.2913
LN0000482,2024-12-31,Auto Loan,2021-06-30,28409.39,8137.66,594,568,0,6.87,N/A,South,0.09,0.27,0.3906,2,858.21,10.5462
LN0000483,2024-12-31,Personal Loan,2022-09-03,25620.12,11822.62,746,775,0,9.01,N/A,East,0.006,0.018,0.6925,1,49.12,0.4155
LN0000484,2024-12-31,Auto Loan,2022-02-07,30194.71,10603.07,681,721,0,7.14,N/A,East,0.009,0.027,0.3868,1,36.91,0.3481
LN0000485,2024-12-31,Personal Loan,2023-12-08,9994.65,6860.78,787,791,0,8.94,N/A,West,0.006,0.018,0.6302,1,25.94,0.3781
LN0000486,2024-12-31,Credit Card,2023-07-30,4344.38,3014.35,771,746,0,17.5,N/A,West,0.015,0.045,0.698,1,31.56,1.047
LN0000487,2024-12-31,Mortgage,2022-04-10,246665.92,94008.45,795,782,0,4.66,N/A,Central,0.0035,0.0105,0.1925,1,63.34,0.0674
LN0000488,2024-12-31,Mortgage,2021-01-16,362878.33,96341.16,797,778,0,4.68,N/A,South,0.0035,0.0105,0.1999,1,67.41,0.07
LN0000489,2024-12-31,SME Loan,2023-12-14,258390.66,196005.86,691,662,180,7.62,Construction,North,0.26,0.78,0.4014,3,61367.87,31.3092
LN0000490,2024-12-31,Credit Card,2020-02-24,5883.11,1655.36,587,584,0,18.93,N/A,West,0.15,0.45,0.6665,2,496.48,29.9923
LN0000491,2024-12-31,Personal Loan,2020-09-02,27234.68,7904.13,596,613,0,9.76,N/A,East,0.06,0.18,0.5291,2,752.77,9.5238
LN0000492,2024-12-31,Auto Loan,2023-05-10,20213.06,12951.46,513,528,60,8.13,N/A,West,0.36,1.0,0.3255,2,4215.7,32.55
LN0000493,2024-12-31,Mortgage,2020-02-21,218094.72,56110.77,593,593,30,5.29,N/A,North,0.14,0.42,0.2496,2,5882.2,10.4832
LN0000494,2024-12-31,Mortgage,2020-01-13,186810.26,55139.48,686,687,0,5.28,N/A,East,0.0175,0.0525,0.2567,1,247.7,0.4492
LN0000495,2024-12-31,Personal Loan,2023-03-31,16133.72,9183.85,635,633,0,9.27,N/A,East,0.06,0.18,0.5455,2,901.76,9.819
LN0000496,2024-12-31,Personal Loan,2020-07-30,10771.13,3014.87,666,627,0,9.27,N/A,South,0.06,0.18,0.6527,2,354.21,11.7488
LN0000497,2024-12-31,Personal Loan,2021-12-18,20699.48,7522.31,719,724,0,9.43,N/A,East,0.012,0.036,0.6093,1,55.0,0.7312
LN0000498,2024-12-31,Mortgage,2022-06-29,168467.67,72418.65,656,638,0,5.26,N/A,West,0.035,0.105,0.2827,2,2149.64,2.9684
LN0000499,2024-12-31,SME Loan,2020-04-25,101734.49,30411.53,590,550,0,8.53,Retail,Central,0.13,0.39,0.4141,2,4911.43,16.1499
LN0000500,2024-12-31,SME Loan,2020-10-12,159659.79,44220.5,676,687,0,8.23,Manufacturing,North,0.0325,0.0975,0.4422,2,1906.54,4.3114
LN0000501,2024-12-31,Auto Loan,2022-04-03,13015.27,4948.27,608,590,0,7.41,N/A,South,0.09,0.27,0.3443,2,460.0,9.2962
LN0000502,2024-12-31,Personal Loan,2023-05-10,47713.94,31483.68,658,665,30,9.59,N/A,East,0.06,0.18,0.6108,2,3461.44,10.9944
LN0000503,2024-12-31,Mortgage,2021-04-09,232913.88,65537.79,787,813,0,4.27,N/A,South,0.0035,0.0105,0.2831,1,64.94,0.0991
LN0000504,2024-12-31,Credit Card,2023-11-08,1785.55,1308.1,658,630,0,18.43,N/A,East,0.075,0.225,0.6906,2,203.26,15.5386
LN0000505,2024-12-31,Auto Loan,2020-01-03,31673.56,8825.3,822,824,0,6.05,N/A,North,0.0045,0.0135,0.361,1,14.34,0.1625
LN0000506,2024-12-31,Mortgage,2022-02-17,272862.08,111169.84,795,740,0,4.4,N/A,South,0.007,0.021,0.1788,1,139.14,0.1252
LN0000507,2024-12-31,Credit Card,2023-09-15,4717.59,2973.51,634,680,30,18.49,N/A,South,0.075,0.225,0.7663,2,512.69,17.2419
LN0000508,2024-12-31,Credit Card,2020-09-11,8067.47,2154.64,591,550,0,18.44,N/A,Central,0.15,0.45,0.6508,2,631.01,29.2861
LN0000509,2024-12-31,Credit Card,2020-03-11,7141.82,1972.1,676,660,0,17.98,N/A,Central,0.0375,0.1125,0.6238,2,138.4,7.0179
LN0000510,2024-12-31,Auto Loan,2020-08-28,33494.97,8656.68,772,812,0,6.81,N/A,West,0.0045,0.0135,0.2942,1,11.46,0.1324
LN0000511,2024-12-31,Auto Loan,2020-03-08,35598.62,10208.47,641,634,0,6.57,N/A,East,0.045,0.135,0.2716,2,374.3,3.6666
LN0000512,2024-12-31,Personal Loan,2022-12-25,12548.86,6736.78,753,717,0,8.59,N/A,East,0.012,0.036,0.6744,1,54.52,0.8093
LN0000513,2024-12-31,Credit Card,2021-05-04,11941.15,3191.51,777,798,0,17.81,N/A,North,0.0075,0.0225,0.7715,1,18.47,0.5787
LN0000514,2024-12-31,Credit Card,2023-06-15,2345.85,1368.9,618,639,0,18.42,N/A,North,0.075,0.225,0.7216,2,222.25,16.2357
LN0000515,2024-12-31,Mortgage,2021-09-05,287743.82,89892.94,626,607,0,5.03,N/A,Central,0.035,0.105,0.1591,2,1501.71,1.6706
LN0000516,2024-12-31,Mortgage,2022-08-11,277204.93,139201.72,737,721,0,4.18,N/A,East,0.007,0.021,0.1886,1,183.77,0.132
LN0000517,2024-12-31,Personal Loan,2020-04-26,21763.04,5936.45,692,679,0,8.92,N/A,Central,0.03,0.09,0.6815,1,121.37,2.0445
LN0000518,2024-12-31,Credit Card,2023-04-02,3223.02,1942.96,625,619,0,18.93,N/A,East,0.075,0.225,0.7096,2,310.21,15.9658
LN0000519,2024-12-31,SME Loan,2023-06-05,29127.24,17526.31,652,595,0,8.25,Retail,South,0.13,0.39,0.551,2,3766.23,21.489
LN0000520,2024-12-31,Mortgage,2022-08-16,290224.93,141756.05,674,669,0,4.48,N/A,South,0.0175,0.0525,0.2373,1,588.68,0.4153
LN0000521,2024-12-31,Personal Loan,2020-11-16,15815.38,4041.56,555,608,0,10.14,N/A,Central,0.06,0.18,0.6446,2,468.93,11.6027
LN0000522,2024-12-31,Personal Loan,2022-01-29,32655.21,12277.93,741,714,0,9.15,N/A,South,0.012,0.036,0.6618,1,97.51,0.7942
LN0000523,2024-12-31,SME Loan,2023-11-21,40568.48,29741.28,642,624,0,8.25,Services,North,0.065,0.195,0.4978,2,2887.02,9.7071
LN0000524,2024-12-31,Credit Card,2023-02-21,8754.71,5385.33,457,422,0,19.44,N/A,South,0.15,0.45,0.7103,2,1721.34,31.9635
LN0000525,2024-12-31,Credit Card,2021-11-05,16053.9,5243.08,678,696,0,18.13,N/A,East,0.0375,0.1125,0.7543,2,444.92,8.4859
LN0000526,2024-12-31,Personal Loan,2023-02-07,10650.28,6319.22,621,657,0,9.81,N/A,North,0.03,0.09,0.6319,1,119.79,1.8956
LN0000527,2024-12-31,Personal Loan,2021-02-25,6157.55,1735.79,815,850,60,8.55,N/A,North,0.024,0.072,0.696,2,86.98,5.011
LN0000528,2024-12-31,Mortgage,2023-03-25,218931.2,138702.25,633,596,0,4.8,N/A,East,0.07,0.21,0.1616,2,4707.0,3.3936
LN0000529,2024-12-31,Mortgage,2021-06-03,270222.91,73751.13,592,607,0,5.2,N/A,North,0.035,0.105,0.2261,2,1750.89,2.3741
LN0000530,2024-12-31,Credit Card,2023-04-19,6515.2,3828.35,721,764,60,18.41,N/A,South,0.03,0.09,0.6681,2,230.19,6.0128
LN0000531,2024-12-31,Credit Card,2022-06-06,3656.65,1719.49,627,642,0,18.59,N/A,South,0.075,0.225,0.7406,2,286.53,16.6637
LN0000532,2024-12-31,SME Loan,2022-06-07,293208.42,120389.31,618,632,0,7.96,Services,South,0.065,0.195,0.544,2,12770.9,10.608
LN0000533,2024-12-31,SME Loan,2022-04-30,45244.09,18028.7,721,707,0,7.98,Manufacturing,East,0.013,0.039,0.5674,1,132.98,0.7376
LN0000534,2024-12-31,Personal Loan,2021-02-23,4705.45,1217.34,597,603,0,10.15,N/A,North,0.06,0.18,0.5613,2,122.99,10.1032
LN0000535,2024-12-31,Auto Loan,2021-09-17,46290.14,15041.81,563,601,0,7.37,N/A,South,0.045,0.135,0.2583,2,524.52,3.4871
LN0000536,2024-12-31,Credit Card,2022-11-05,1576.07,755.34,818,828,30,17.53,N/A,South,0.015,0.045,0.7518,2,25.55,3.3826
LN0000537,2024-12-31,Credit Card,2020-03-06,4437.89,1303.74,726,689,0,18.23,N/A,West,0.0375,0.1125,0.7844,2,115.05,8.8246
LN0000538,2024-12-31,Mortgage,2021-12-05,1275489.47,440889.9,659,645,0,4.51,N/A,West,0.035,0.105,0.229,2,10601.2,2.4045
LN0000539,2024-12-31,Personal Loan,2021-11-30,13263.54,4218.22,680,716,0,9.54,N/A,Central,0.012,0.036,0.6845,1,34.65,0.8214
LN0000540,2024-12-31,Mortgage,2020-12-23,153217.87,41839.82,720,730,0,4.93,N/A,West,0.007,0.021,0.1719,1,50.35,0.1203
LN0000541,2024-12-31,SME Loan,2022-11-04,94828.17,46811.21,758,761,0,7.36,Technology,North,0.0065,0.0195,0.4029,1,122.59,0.2619
LN0000542,2024-12-31,Auto Loan,2022-10-30,29134.54,15380.86,620,603,0,6.83,N/A,East,0.045,0.135,0.2991,2,621.06,4.0379
LN0000543,2024-12-31,Mortgage,2020-02-20,290780.79,83038.6,709,745,0,4.23,N/A,West,0.007,0.021,0.1636,1,95.1,0.1145
LN0000544,2024-12-31,Auto Loan,2023-06-12,38750.74,24483.91,639,689,0,7.19,N/A,West,0.0225,0.0675,0.3089,1,170.17,0.695
LN0000545,2024-12-31,Auto Loan,2023-06-20,19621.0,11571.34,665,703,30,6.69,N/A,North,0.018,0.054,0.2538,2,158.59,1.3705
LN0000546,2024-12-31,Personal Loan,2022-01-04,36773.36,13718.11,693,736,0,9.25,N/A,North,0.012,0.036,0.5323,1,87.63,0.6388
LN0000547,2024-12-31,Mortgage,2023-03-23,303324.1,189363.21,679,669,0,4.74,N/A,Central,0.0175,0.0525,0.1739,1,576.28,0.3043
LN0000548,2024-12-31,Auto Loan,2023-06-20,39764.01,26243.81,739,724,0,6.23,N/A,East,0.009,0.027,0.3587,1,84.72,0.3228
LN0000549,2024-12-31,Personal Loan,2023-03-01,9164.66,5601.66,719,714,0,9.16,N/A,East,0.012,0.036,0.6824,1,45.87,0.8189
LN0000550,2024-12-31,Auto Loan,2023-12-19,49739.41,34581.84,559,561,0,7.41,N/A,East,0.09,0.27,0.377,2,3520.09,10.179
LN0000551,2024-12-31,Personal Loan,2020-10-19,11450.27,3377.83,571,614,0,10.02,N/A,North,0.06,0.18,0.6669,2,405.48,12.0042
LN0000552,2024-12-31,Credit Card,2021-01-16,5646.42,1521.7,650,685,0,18.25,N/A,East,0.0375,0.1125,0.7226,2,123.7,8.1291
LN0000553,2024-12-31,Personal Loan,2022-01-09,7632.24,2575.81,826,842,0,8.33,N/A,West,0.006,0.018,0.5747,1,8.88,0.3447
LN0000554,2024-12-31,Personal Loan,2021-11-13,7345.48,2614.13,612,569,30,10.0,N/A,West,0.24,0.72,0.5785,2,1088.84,41.6521
LN0000555,2024-12-31,Credit Card,2020-08-16,6933.38,2061.86,663,613,0,18.64,N/A,North,0.075,0.225,0.6313,2,292.87,14.2042
LN0000556,2024-12-31,Personal Loan,2022-07-22,10237.74,4892.15,637,644,0,9.84,N/A,West,0.06,0.18,0.5744,2,505.81,10.3392
LN0000557,2024-12-31,Mortgage,2021-10-26,175095.79,54906.97,636,662,0,4.69,N/A,North,0.0175,0.0525,0.2198,1,211.2,0.3847
LN0000558,2024-12-31,Mortgage,2023-01-23,194542.97,104776.06,694,692,0,4.5,N/A,Central,0.0175,0.0525,0.1941,1,355.9,0.3397
LN0000559,2024-12-31,Auto Loan,2020-06-08,39323.64,10853.19,792,850,60,6.37,N/A,East,0.018,0.054,0.3426,2,200.79,1.8501
LN0000560,2024-12-31,Auto Loan,2023-06-07,23118.42,15517.54,716,684,0,7.02,N/A,West,0.0225,0.0675,0.2607,1,91.02,0.5866
LN0000561,2024-12-31,Auto Loan,2022-04-01,28365.76,10930.11,616,579,0,7.56,N/A,East,0.09,0.27,0.3593,2,1060.34,9.7011
LN0000562,2024-12-31,Mortgage,2020-04-13,270361.13,78991.09,850,830,0,4.33,N/A,Central,0.0035,0.0105,0.2996,1,82.83,0.1049
LN0000563,2024-12-31,Mortgage,2020-05-30,102880.72,27583.21,686,665,0,4.36,N/A,Central,0.0175,0.0525,0.1621,1,78.25,0.2837
LN0000564,2024-12-31,Mortgage,2023-04-25,128596.75,82159.38,634,650,0,5.4,N/A,South,0.0175,0.0525,0.2813,1,404.45,0.4923
LN0000565,2024-12-31,Personal Loan,2020-06-22,16346.46,4845.29,793,780,30,9.18,N/A,East,0.012,0.036,0.6997,2,122.05,2.5189
LN0000566,2024-12-31,Personal Loan,2023-04-06,8585.09,5079.3,642,596,0,9.09,N/A,East,0.12,0.36,0.6288,2,1149.79,22.6368
